id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10118441463065937895,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,e06db3c9,a549a275,be74e6fe,1,2,18993,320,50,2161,0,35,100148,157
1011856115422915364,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,85a30fa8,871fc474,feb70d53,1,0,20382,320,50,1740,3,943,100060,100
10118629601074301058,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e447ec0,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
1011886633766175256,0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af2d280e,0b3a28f0,1,0,20633,320,50,2374,3,39,100119,23
10119017414408260410,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,4b6697f1,1ccc7835,1,0,18993,320,50,2161,0,35,-1,157
10119103183585110562,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0db890de,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
1011965579261294084,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,7fdd04d2,1,0,15707,320,50,1722,0,35,-1,79
10119710017968072470,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,5823a735,744ae245,1,0,20596,320,50,2161,0,35,-1,157
10119816328491874722,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,3faee6d1,a8735f2a,1,0,20596,320,50,2161,0,35,-1,157
10120190099498899197,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28cb601c,3d64834e,1,2,15703,320,50,1722,0,35,100084,79
10120198792268416530,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,76c899ae,8d7eb102,1,0,20366,320,50,2333,0,39,-1,157
10120292014780414521,1,14102100,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d78a9fd,8a4875bd,1,0,16208,320,50,1800,3,167,-1,23
10120475683957064748,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285263b0,d780319b,1,0,17914,320,50,2043,2,39,100084,32
10120732689384231842,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a105e25,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
10120955410763014388,0,14102100,1002,0,7a34d501,a7231621,50e219e0,ecad2386,7801e8d9,07d7df22,84e9da7d,207b2366,6f856677,0,0,15698,300,50,1722,0,35,100083,79
10121355901586926256,0,14102100,1005,1,bc3b3740,f43e535b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d1053a1d,900981af,1,2,18993,320,50,2161,0,35,-1,157
10121480906267956059,0,14102100,1002,0,61742004,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,6698a295,7ebc31ba,c4a565e1,0,0,16920,320,50,1899,0,431,100074,117
10121559072023685770,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95e62cc4,36d749e5,1,0,15706,320,50,1722,0,35,-1,79
10121761077837811481,0,14102100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d86dc33,5ec45883,1,0,16920,320,50,1899,0,431,100081,117
10121954100672362364,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6406e97b,31f63ca2,1,0,15706,320,50,1722,0,35,-1,79
10122283662241726114,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7eeac961,99ec2bcb,1,0,15707,320,50,1722,0,35,-1,79
10122340911649650118,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,5e432252,abbd6ad1,1,0,18993,320,50,2161,0,35,100034,157
10122483902703806359,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4a070647,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
10122696310552550751,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fb2ff1a,14c754ae,1,0,15706,320,50,1722,0,35,-1,79
10122871933474398515,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b32130f,eefb45ad,1,0,18993,320,50,2161,0,35,-1,157
10122960257653317426,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,845e9041,7abbbd5c,1,0,20362,320,50,2333,0,39,-1,157
10122994237418388694,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae088eb3,3bc980aa,1,0,20362,320,50,2333,0,39,-1,157
10123179353596084476,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8ce34352,1,0,17914,320,50,2043,2,39,-1,32
10123264494339568107,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,bcccfee9,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10123444551108274539,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e251bb3,0eb711ec,1,0,15705,320,50,1722,0,35,-1,79
10123586658075525212,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7cf55a02,18d380ba,1,0,19665,320,50,2253,2,303,-1,52
10123692494388520103,0,14102100,1005,0,09c3b4c1,2f1172f7,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,b6171f0b,2891f384,1,0,18993,320,50,2161,0,35,100131,157
10123713743368122062,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6a15f243,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
10123730573280693935,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b65ddf6c,e1ca6300,1,0,17264,320,50,1872,3,39,-1,23
10123748943339816846,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,6332421a,1,0,17914,320,50,2043,2,39,-1,32
10124109462210072170,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,8222c466,5947e6ed,3bc980aa,1,0,21611,320,50,2480,3,297,100111,61
10124291023577209752,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e1fa7a,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
10124630218842607270,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e18158d,be6db1d7,1,0,16920,320,50,1899,0,431,-1,117
10124674913472510728,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,50fe51c5,0a10024e,1,0,20596,320,50,2161,0,35,100210,157
10124794498452962244,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,ff697da3,7e4d8162,d787e91b,1,3,15706,320,50,1722,0,35,100084,79
10124806307818005416,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9e1268de,2203a096,1,0,15703,320,50,1722,0,35,100084,79
10125186143750583925,0,14102100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a2ca72df,3e7932d7,1,0,19771,320,50,2227,0,687,100077,48
10125448007736093348,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,70d97ece,91720787,ffe69079,1,0,20634,320,50,2374,3,39,-1,23
10125568486360369974,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d100728e,88fe1d5d,1,0,19772,320,50,2227,0,687,100079,48
10125674737159239957,1,14102100,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4dcfa38a,711ee120,1,0,15708,320,50,1722,0,35,100083,79
10125957749267447602,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,0eb711ec,1,0,15705,320,50,1722,0,35,-1,79
1012596126921973436,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,a27e6769,aa35da31,1,0,18993,320,50,2161,0,35,-1,157
10125997525123633893,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,b41de6ab,185e83f1,a1a7a957,1,3,17163,320,50,1955,3,163,100193,71
10125997817958528183,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,a28e4535,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
10126014126971404300,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b16a9e7,c144e605,1,0,17654,300,250,1994,2,39,100084,33
10126017192499090411,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c5f099b5,aad45b01,1,0,20984,320,50,2371,0,551,-1,46
10126027220197777556,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b63964f0,a4528ded,1,0,15708,320,50,1722,0,35,100084,79
10126833785984634913,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8b3fd2b,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
10127411676339727448,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2e23893f,84ebbcd4,1,0,17654,300,250,1994,2,39,100084,33
10127639663991162133,1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,8885557f,33a41a57,7abbbd5c,4,0,21665,320,50,2493,3,35,-1,117
10127944954910901997,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,38f99557,711ee120,1,0,15702,320,50,1722,0,35,-1,79
10128160901475854319,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,00defbe7,cabc6075,1,0,20362,320,50,2333,0,39,-1,157
10128197569363745391,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41c0cb10,4ea23a13,1,0,17914,320,50,2043,2,39,-1,32
10128211560107457641,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,49ea3580,1,0,15707,320,50,1722,0,35,-1,79
10128450643126264044,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c7549467,f1937c53,1,0,19772,320,50,2227,0,687,-1,48
10128593414247623081,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,db14df35,779d90c2,1,0,19665,320,50,2253,2,303,-1,52
10128683006009564891,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,2f6efcf2,813f3323,0f2161f8,a99f214a,bfe46e76,4ea23a13,1,0,21611,320,50,2480,3,297,100111,61
10128693910358697593,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1da91bb0,8a4875bd,1,0,20352,320,50,2333,0,39,100077,157
10128695833738945154,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a841974b,ab4085d5,1,0,15702,320,50,1722,0,35,-1,79
10129047646990725409,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75438e31,49ea3580,1,0,15708,320,50,1722,0,35,-1,79
10129724028846561118,0,14102100,1005,0,a831e579,8a429b45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f4acd7c5,945dd5c4,1,0,20366,320,50,2333,0,39,-1,157
1012988770794317056,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b326383,8a4875bd,1,0,20362,320,50,2333,0,39,100081,157
10130004225924304928,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,0aefc423,1431f03e,abbd6ad1,1,2,21611,320,50,2480,3,297,100111,61
10130094997877562515,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d4bde2b5,7dc3b26e,1,0,18993,320,50,2161,0,35,-1,157
10130105206480048921,0,14102100,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdec8c47,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
10130131314468346541,0,14102100,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,2905223c,07df03b2,1,0,20596,320,50,2161,0,35,-1,157
1013028272202279861,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,20596,320,50,2161,0,35,-1,157
10130380365028063476,1,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a2d72242,cdf6ea96,1,0,15703,320,50,1722,0,35,-1,79
10130609144856731877,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4b9fd0f,c4cff2ea,1,0,15706,320,50,1722,0,35,100084,79
10130712871143000724,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff353b4c,0eb711ec,1,0,19950,320,50,1800,3,167,100074,23
10130900119917015490,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,157d0eeb,ab145aa1,1,0,20596,320,50,2161,0,35,-1,157
10130987097848811445,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,455ac94d,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
10131165080771212584,1,14102100,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,5b1ca1ad,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
10131255454009964017,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,166da50d,7dc3b26e,1,0,15707,320,50,1722,0,35,-1,79
1013126450057238882,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb74c0b2,2cd8b8ab,1,0,15708,320,50,1722,0,35,-1,79
10131297001679317223,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,731d0e3f,36d749e5,1,0,15708,320,50,1722,0,35,-1,79
10131305904797838411,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7c243e2a,2347f47a,0f2161f8,64042a93,91a7dda5,6ae7fb43,1,0,18993,320,50,2161,0,35,-1,157
10131495549493685344,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,233d9220,7fdd04d2,1,0,15702,320,50,1722,0,35,100083,79
10131670407016405192,1,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76e48bb9,81892725,1,0,20143,320,50,2306,3,39,-1,23
10131672604354891593,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,5794337b,aad45b01,1,0,20984,320,50,2371,0,551,100217,46
10131921905921071742,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d348487d,e9b8d8d7,1,0,15704,320,50,1722,0,35,100084,79
10131977278739241319,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0c21e8b6,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10132431106348530124,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5902a63,cbb77256,1,0,16615,320,50,1863,3,39,100188,23
10132511405766129108,0,14102100,1005,0,d7f3460b,f7570339,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,582c3fe7,7abbbd5c,1,0,20362,320,50,2333,0,39,-1,157
10132535100300213668,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ae66a37,be74e6fe,1,0,15706,320,50,1722,0,35,-1,79
10132663464877401199,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,a0f5f879,1,0,15702,320,50,1722,0,35,-1,79
10132756348973448816,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e99bd9d,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
10132770184633891485,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,224e153a,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
10133107997543866968,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,b09da1c4,b44a38de,a29a4df9,1,2,18993,320,50,2161,0,35,-1,157
10133321813863829019,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,75210a0c,cc1b551e,1,2,20596,320,50,2161,0,35,-1,157
10133420249575610085,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,6c247d18,1,2,15708,320,50,1722,0,35,-1,79
10133523788038405570,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d78139a,c723c84b,1,0,18993,320,50,2161,0,35,-1,157
10134235865227404270,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b845355,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
10134447386857173994,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ec6c307,d6361d58,1,2,15702,320,50,1722,0,35,-1,79
10134505301360164016,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a764434c,801b384c,1,0,20508,320,50,2351,3,163,-1,61
10134588225611035427,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ca630095,711ee120,1,0,15707,320,50,1722,0,35,100083,79
10134591081834864942,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a98e3a73,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
10134761864191574139,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8a2f7d9,5096d134,1,0,15703,320,50,1722,0,35,-1,79
10134798043282368960,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,43b99fa9,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
10134798814099949983,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,428c8145,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
10134823486991234580,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20f9b124,5db079b5,1,2,15705,320,50,1722,0,35,100084,79
10135096009057724972,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,69c5b675,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
10135319901874439931,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4e5378c0,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
10135425137870978048,0,14102100,1005,0,0d0207b0,274ddcab,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3518429f,684581ce,1,0,20366,320,50,2333,0,39,-1,157
10136134585330217413,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,f87e93a5,1,0,15706,320,50,1722,0,35,-1,79
10136231212415651372,0,14102100,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3bec8f73,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
10136288327493409803,0,14102100,1005,1,1e25e084,9164b420,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e61139ac,4ea23a13,1,0,17914,320,50,2043,2,39,-1,32
10136405645318931155,0,14102100,1002,0,a1b948b8,79cf0c8d,50e219e0,ecad2386,7801e8d9,07d7df22,3c0208dc,d501395f,911a3c09,0,0,21689,320,50,2496,3,167,-1,23
10136598289508062525,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f1d4ec1f,44801bc1,1,0,15699,320,50,1722,0,35,100084,79
1013683758949211653,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,0c2620cd,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
10136875524938397160,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc760b45,d6e0e6ff,1,0,15706,320,50,1722,0,35,-1,79
10137075854552210955,0,14102100,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,075ac082,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
10137094441167985103,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23b86340,0eb711ec,1,0,15701,320,50,1722,0,35,-1,79
10137130218221587962,0,14102100,1005,0,7fa5a4d1,be62281e,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,a07c8f9f,a1a7a957,1,0,18993,320,50,2161,0,35,-1,157
10137686624717718159,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9cfd01c,f50d4405,1,0,20366,320,50,2333,0,39,-1,157
10137692736246531560,1,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,579f63fe,9bbdb88c,1,0,21612,320,50,2481,3,297,100111,61
10138062202267342206,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9bc437f6,ff2a3543,1,0,19015,300,250,2162,2,39,100217,33
10138076591381134197,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,d3b03aa8,36b67a2a,1,0,21612,320,50,2481,3,297,100111,61
10138164361652823565,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,811f4bc7,ecb851b2,1,0,17753,320,50,1993,2,1063,100084,33
10138268082838299900,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4bde20c,1f0bc64f,1,0,15703,320,50,1722,0,35,100083,79
10138402636649233269,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54c145a4,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
10138504903713629439,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7266727f,8a4875bd,1,0,15705,320,50,1722,0,35,100083,79
10138529696369058965,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79e904d3,711ee120,1,0,15702,320,50,1722,0,35,-1,79
10139250616373805557,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b5b07805,cb349e4e,1,0,20366,320,50,2333,0,39,-1,157
10139437403006740125,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,4d4b066a,93dd64c2,1,0,20596,320,50,2161,0,35,-1,157
10139463036611233359,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,1f883dc7,1,0,15708,320,50,1722,0,35,-1,79
10139644451794942635,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,967b2902,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
10139697731479064434,0,14102100,1005,0,9f737c63,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,97e77ba5,c464aa46,1,0,16920,320,50,1899,0,431,100081,117
10139707365278316657,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9602cc1,3bd9e8e7,1,0,17753,320,50,1993,2,1063,-1,33
10139970425612444870,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,67e35503,0989142d,1,0,15705,320,50,1722,0,35,-1,79
10140055560798767842,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,db847bec,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10140137178498985581,0,14102100,1005,0,d7714196,452bed30,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3b3d7ffb,81892725,1,0,17239,320,50,1973,3,39,100119,23
10140638728626459396,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c8f8bfd,779d90c2,1,0,15699,320,50,1722,0,35,-1,79
10140873544956365957,0,14102100,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,ec9f728f,b50d2bf4,1,0,20596,320,50,2161,0,35,-1,157
1014087862830005717,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d48f1331,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
